state0,state1,reward
61,709,-61.39999999999999
46,41,-176.363
175,915,-42.653999999999996
133,305,-10.22985
11,474,-31.1804
192,75,-78.11099999999998
31,155,-33.458949999999994
11,84,-168.50349999999997
51,88,-49.56349999999999
19,78,-65.253
39,27,-235.3315
69,3,-387.352
29,74,-0.3363500000000013
167,635,-28.4925
283,11,-140.9765
55,28,-238.863
63,35,-209.528
150,694,-34.85015
179,64,-99.1785
129,20,-226.19299999999998
10,144,-175.827
211,39,-120.392
34,137,-15.9665
148,46,-145.821
159,18,-207.797
146,8,-264.258
3,245,-240.45
24,93,-42.0695
126,444,-23.12575
7,40,-179.40200000000004
98,253,-5.159600000000001
8,177,-184.283
39,282,6.268600000000001
291,627,1.4992550000000002
6,859,20.40205
30,574,-28.74969999999999
30,185,-38.571
37,10,-342.2815
12,386,-56.274
16,56,-48.31800000000001
53,248,5.36675
82,17,-275.43000000000006
7,145,-212.2925
29,921,-80.631
26,455,7.0912
3,224,-250.172
46,422,-7.718349999999997
177,5,-267.0205
192,302,2.599935
9,613,-3.0784000000000016
36,82,-19.854
10,680,13.75805
6,53,-236.9975
13,54,-91.6075
30,47,-106.581
147,12,-241.16
233,33,-116.858
81,81,-89.4755
28,167,-47.3675
9,58,-177.83100000000005
88,41,-186.1575
28,84,-0.14804999999999954
220,101,-42.4445
26,15,-298.6635
17,144,-111.1935
45,166,7.109999999999999
31,34,-179.9595
225,316,2.373775
66,5,-362.62300000000016
22,943,-76.07950000000002
11,314,-93.0225
21,11,-325.4805
119,185,-14.370700000000005
28,198,-45.078
37,77,-35.061499999999995
151,11,-242.37900000000002
25,630,-32.61635
9,70,-191.264
5,444,-107.3195
111,42,-174.47799999999995
201,38,-128.98999999999998
271,779,-11.480700000000002
13,27,-81.36049999999999
3,131,-295.6445
7,67,-226.447
105,50,-156.62949999999995
22,142,-77.318
50,258,5.4636000000000005
234,5,-226.357
86,54,-151.149
34,765,-64.958
80,40,-190.9255
48,812,-74.78999999999998
43,145,7.758999999999999
22,92,-57.209
279,306,2.2511
3,463,-157.0165
76,104,-54.38399999999999
9,85,-197.9405
256,425,1.91255
36,337,6.145649999999999
110,26,-221.188
42,71,-66.817
21,144,-82.384
59,26,-247.18400000000003
231,243,2.76781
15,418,-27.494699999999995
9,300,-115.5845
285,439,1.795365
7,309,-132.71699999999998
48,26,-246.968
18,435,-8.372150000000001
10,175,-163.365
140,107,-57.606
77,75,-100.262
43,92,-26.25375
45,342,5.2543
4,330,-173.41299999999995
15,47,-23.7321
70,51,-156.721
91,24,-241.1575
4,61,-292.345
148,18,-216.953
272,111,-15.271249999999998
46,18,-288.637
190,567,-17.6479
130,29,-198.1205
251,98,-32.1799
168,81,-82.04549999999998
18,119,-103.4505
131,19,-227.902
12,331,-78.5385
117,76,-100.851
11,692,-2.1427000000000014
112,70,-114.29399999999998
86,222,-5.360949999999999
90,514,-31.2408
36,452,-7.098100000000002
4,552,-95.106
13,47,-62.8205
160,23,-192.2315
11,284,-105.6065
99,17,-262.0455
90,25,-237.968
292,31,-82.83149999999998
19,581,-8.482500000000002
17,758,-39.896
37,281,-3.88805
10,149,-173.64450000000005
11,236,-127.361
107,150,-26.44965
3,817,-73.31049999999998
137,261,-0.2154999999999987
132,48,-150.53699999999995
224,26,-136.8365
128,6,-296.4135
41,9,-348.37850000000014
29,192,-42.3555
88,67,-121.455
10,35,-59.7495
294,166,3.310825
72,589,-42.05
55,7,-354.3935
117,57,-136.969
16,803,-44.48349999999999
15,199,-112.3135
95,71,-112.9265
3,840,-69.3025
30,230,-31.98395
28,159,-46.002
76,32,-219.4405
184,156,-16.4423
35,8,-358.64000000000016
3,169,-276.81100000000004
4,232,-218.4775
82,289,-8.987849999999998
45,414,-5.0625999999999935
79,13,-297.0
291,938,-18.46
200,45,-117.714
22,13,-308.389
273,21,-114.074
6,306,-147.24200000000005
201,517,-9.974400000000003
244,147,-6.777999999999999
15,176,-119.8815
18,913,-65.292
7,227,-171.80700000000004
14,539,11.01125
86,7,-326.83799999999997
27,678,-44.3385
187,101,-51.0405
164,16,-210.409
16,140,-119.886
32,609,-37.6415
21,125,-82.51849999999997
235,9,-185.7565
26,38,-133.89350000000002
238,14,-159.1235
13,41,-27.442300000000003
48,13,-317.9775
30,105,-16.234099999999998
3,649,-107.1485
10,318,-98.9275
57,88,-58.69799999999999
72,170,-4.483849999999997
212,10,-196.9505
15,22,-172.21900000000005
149,121,-47.5615
4,641,-71.10749999999999
197,45,-118.7545
21,217,-71.288
43,146,7.73685
148,3,-328.2005000000001
11,347,-79.14099999999998
234,367,2.15047
5,568,-67.05349999999999
219,8,-204.5935
83,3,-376.4745
66,622,-47.1155
16,19,-216.9905
13,65,-119.611
85,172,-11.976049999999995
93,761,-60.32250000000001
49,319,5.1247500000000015
11,272,-110.9415
79,100,-61.747
232,471,1.898775
39,662,-52.21000000000001
8,858,-13.704149999999998
183,70,-89.21350000000002
20,16,-273.4115
228,515,-1.19895
17,10,-325.6645000000001
90,17,-269.5345
163,596,-29.35505
120,142,-29.822
290,5,-191.90750000000003
56,68,-100.2525
33,447,-2.2972499999999982
62,904,-82.7805
48,811,-74.74249999999998
30,75,-5.6819500000000005
228,76,-62.111999999999995
25,722,-49.42
3,227,-248.7385
153,125,-44.27050000000001
15,25,-138.84199999999998
79,513,-29.9765
4,133,-268.957
18,54,-9.1292
20,626,-22.0256
60,87,-64.87599999999999
20,66,-28.137150000000005
121,42,-169.572
46,12,-325.1425
28,56,-55.4155
51,742,-65.5695
5,135,-248.312
265,670,-7.858
24,88,-36.399
209,14,-181.0445
122,36,-184.0655
5,773,-15.76965
5,107,-260.688
27,807,-64.6145
113,8,-294.348
86,183,-11.3274
16,23,-173.2565
118,3,-349.6855
299,11,-130.6875
35,233,-17.318199999999994
219,3,-283.6485
79,374,-13.74165
193,7,-232.671
14,143,-136.393
3,205,-259.279
3,147,-287.7220000000001
103,53,-149.94150000000005
53,543,-33.8619
120,8,-287.809
52,67,-97.398
12,73,-146.2745
148,26,-192.9375
287,45,-66.207
140,12,-247.375
10,712,-0.2683999999999997
168,235,-1.2696000000000005
7,474,-66.8815
27,770,-59.787000000000006
53,15,-303.9190000000001
24,994,-83.831
37,230,-11.406400000000007
19,33,-113.3955
5,349,-144.5065
101,413,-16.0242
23,345,-21.2348
150,486,-18.498999999999995
28,303,-19.773699999999987
62,13,-310.072
27,3,-414.86699999999996
146,87,-80.7
44,33,-209.7035
278,45,-71.38149999999997
9,971,-39.13
41,61,-92.29799999999999
11,652,12.8417
225,3,-280.2625
15,818,-44.00899999999999
5,219,-205.1775
4,371,-156.664
14,103,-137.8735
171,443,-10.36925
3,274,-227.5035
46,484,-21.88090000000001
17,136,-112.4445
241,4,-241.05200000000002
186,4,-277.0505
188,11,-210.813
75,86,-79.266
115,442,-21.9372
116,120,-48.14500000000001
206,13,-187.3285
3,405,-176.1695
21,51,-15.809150000000002
19,330,-41.3615
11,92,-171.30200000000005
59,723,-62.4015
55,687,-59.37700000000001
4,686,-60.227
134,235,-3.6138499999999993
111,143,-32.63055000000001
34,280,-10.670749999999998
80,214,-3.2762
22,40,-91.2925
32,45,-125.399
3,184,-269.422
181,449,-9.05275
87,41,-186.937
98,7,-315.5495
243,32,-112.016
88,12,-294.3805
145,26,-195.42200000000003
201,16,-180.2445
8,173,-186.145
47,479,-21.075550000000007
221,3,-282.514
68,995,-90.072
98,8,-308.392
9,103,-198.21
110,6,-312.7685
4,76,-291.7995
4,493,-113.0985
8,182,-181.796
279,36,-83.2855
83,655,-50.91499999999999
122,3,-346.731
128,812,-52.512
275,243,2.6135099999999998
74,403,-15.5512
16,38,-30.0714
37,23,-257.1945
85,27,-233.5875
94,107,-59.666
28,382,7.0872
34,315,-1.5008499999999998
264,21,-120.0995
104,9,-296.338
9,338,-99.13
29,328,-10.183599999999998
26,36,-147.21800000000005
107,115,-52.3005
96,790,-62.565
256,223,2.812805
15,61,-79.608
6,666,-22.834650000000003
254,3,-264.648
101,9,-299.1315
190,58,-103.319
5,442,-108.047
4,377,-154.263
7,72,-228.84799999999998
78,199,-2.12585
8,221,-163.069
161,20,-200.0245
14,296,-79.92800000000003
227,68,-70.8045
14,607,10.7859
146,9,-257.726
68,259,4.63157
20,12,-313.3075
173,167,-14.13055
120,317,-7.41225
34,290,-8.7224
10,611,14.06865
32,335,-1.9795000000000016
7,304,-135.076
12,309,-87.64849999999998
3,927,-55.2615
100,4,-344.66700000000014
61,6,-357.639
26,355,-10.446650000000002
61,93,-54.5305
97,52,-154.7625
248,245,2.67715
150,28,-186.014
230,129,-20.037099999999995
4,968,-6.267299999999999
170,961,-49.863
3,439,-164.685
24,908,-74.37849999999997
86,340,-11.2182
23,66,15.9404
139,9,-264.04
202,198,3.336215
14,208,-116.132
32,129,-23.126400000000004
185,14,-200.3205
73,822,-70.65100000000002
11,211,-138.1055
143,83,-86.70450000000002
68,402,-13.133599999999998
22,33,-141.0075
143,31,-183.374
20,473,8.5481
12,131,-157.69400000000005
39,275,-1.67145
40,214,-8.911950000000003
244,19,-139.063
7,27,-90.31
173,307,-1.2276500000000006
95,778,-61.730500000000006
11,326,-87.64250000000001
296,9,-144.64600000000004
263,191,3.10285
21,48,-32.71855000000001
36,122,-2.3865000000000016
289,71,-38.342
6,239,-179.127
74,16,-286.203
44,5,-380.5675
24,943,-78.53699999999998
123,927,-61.983000000000004
6,254,-171.9115
65,370,-10.8061
4,146,-262.3385
45,5,-379.901
122,530,-28.563199999999995
32,619,-39.4815
53,11,-327.7035
20,14,-293.217
293,116,-6.570749999999998
7,194,-188.3045
84,9,-314.9245
19,315,-46.703
21,378,-17.160400000000006
232,237,2.8086100000000003
46,94,-28.41715
33,148,-25.09545
25,595,-25.67975
6,714,-11.0107
124,436,-22.214350000000003
72,998,-88.55600000000004
271,847,-20.59385
13,554,11.6164
24,83,-28.90280000000001
175,188,-10.679099999999998
15,304,-70.94900000000001
10,75,-178.204
158,40,-152.30899999999997
183,98,-55.87300000000001
40,345,5.627000000000002
216,4,-256.7565
46,29,-230.5545
8,804,-3.698599999999999
25,33,-160.238
120,90,-80.327
3,109,-305.9165000000001
117,192,-15.1938
22,12,-317.9795000000001
29,230,-35.080999999999996
196,7,-230.3355
20,361,-26.34545
30,10,-342.7580000000001
11,317,-91.4625
16,7,-359.08900000000006
22,460,7.9849999999999985
3,587,-122.072
23,138,-71.1855
90,6,-331.2535
244,31,-113.28300000000002
16,305,-65.0395
244,6,-205.8915
3,96,-311.506
67,27,-240.9615
111,662,-42.3775
51,307,5.06135
21,42,-69.09100000000001
288,21,-104.272
46,125,8.062600000000002
134,811,-47.6015
71,15,-292.925
22,116,-72.95499999999998
12,53,-106.7185
236,603,-9.01895
124,309,-9.236350000000002
106,7,-308.065
15,417,-28.053200000000004
189,18,-183.37599999999998
238,328,2.26786
31,31,-197.63100000000003
132,13,-250.03
57,4,-381.605
24,29,-182.903
148,397,-8.22205
117,25,-219.564
29,529,-16.6265
252,4,-234.4625
4,572,-89.40200000000002
43,53,-125.4505
129,19,-229.68900000000002
17,72,-77.3415
51,119,-12.361749999999995
233,429,1.98376
5,574,-65.2675
239,13,-162.322
55,363,-4.722349999999999
29,187,-41.143
154,522,-20.85495
8,440,-68.187
15,81,-114.6945
261,311,2.25312
4,187,-241.3285
4,186,-241.723
8,54,-191.77050000000003
107,118,-48.087
290,90,-23.49355
74,412,-19.735400000000006
44,23,-261.2395
287,735,-8.01295
137,98,-67.57999999999998
3,476,-152.99200000000005
11,64,-150.0975
20,385,-17.7391
41,44,-156.7905
195,557,-10.132950000000008
5,788,-12.5986
150,33,-173.96599999999995
93,71,-111.74000000000004
189,395,-0.17574999999999896
196,155,-16.8191
4,425,-136.2
167,17,-204.45500000000007
77,9,-321.3
269,330,2.1562650000000003
15,146,-128.091
22,73,-25.179000000000002
33,244,-22.807
13,82,-140.23999999999998
5,98,-263.79900000000004
157,3,-322.0675
86,70,-111.95700000000001
182,82,-73.949
173,86,-72.898
43,64,-89.1845
11,915,-42.96
123,223,-3.4253
286,6,-179.18849999999995
114,33,-197.387
33,19,-277.733
202,855,-34.79305
207,591,-10.36165
4,978,-4.70815
64,216,5.2097
94,29,-221.484
59,30,-229.846
71,822,-72.61449999999998
52,12,-322.2305
163,129,-39.3785
78,224,-6.0244
45,55,-121.18700000000001
168,9,-238.561
171,30,-165.94899999999996
53,166,6.4617
19,821,-54.6775
34,196,-24.68155000000001
6,89,-247.583
222,73,-66.319
134,430,-17.716900000000006
255,65,-60.2755
10,115,-183.3895
257,971,-29.0278
291,5,-191.3315
290,7,-165.24550000000005
49,87,-47.4285
3,651,-106.6955
87,881,-72.2345
122,100,-66.817
6,90,-247.5295
8,91,-214.041
43,12,-326.2995
3,562,-128.541
219,18,-160.1195
3,543,-133.6265
107,325,-9.066650000000003
131,8,-277.7325
19,55,19.40845
69,21,-266.1985
25,10,-340.236
100,21,-245.914
95,126,-36.852
81,47,-170.171
17,221,-92.331
73,11,-312.721
77,13,-298.6605
83,28,-230.7425
204,886,-36.147
31,405,6.40775
6,395,-109.4075
110,4,-336.1315
27,93,-21.554500000000004
196,150,-20.207449999999994
90,428,-22.82415000000001
3,512,-142.3005
165,25,-182.7785
12,579,12.2484
3,899,-59.602
6,445,-90.5205
32,34,-182.9975
176,74,-86.09400000000002
53,21,-271.83000000000004
6,135,-231.6115
42,41,-170.1775
141,913,-55.2355
100,15,-269.6455
94,10,-299.842
69,61,-128.98250000000002
43,915,-85.7225
240,224,2.876395
39,373,5.6079
240,42,-97.978
138,43,-157.6975
5,80,-268.6245
206,19,-167.2165
46,184,6.700850000000001
110,5,-322.922
17,885,-59.463
148,4,-305.211
49,50,-145.42100000000005
17,141,-111.6125
6,680,-19.295449999999995
136,638,-31.05775000000001
184,72,-86.06899999999996
5,221,-204.0955
86,795,-64.9795
119,63,-124.679
16,890,-57.5985
68,10,-322.85850000000005
5,725,-26.36215
90,45,-173.82100000000003
12,377,-59.925
7,477,-65.9145
11,104,-171.9485
11,173,-154.7125
4,57,-291.3725
16,117,-121.27800000000002
88,25,-239.08
34,18,-285.596
149,53,-132.005
17,16,-258.05400000000003
116,27,-214.2045
256,23,-121.054
132,8,-276.814
62,380,-10.9294
114,157,-21.8895
25,14,-305.3915
92,191,-10.5566
35,82,-15.79445
104,795,-59.023
50,374,-2.366299999999999
45,61,-101.1275
74,17,-281.2395
270,22,-113.786
8,638,-5.530249999999999
206,5,-245.565
8,110,-211.069
5,324,-155.1795
34,865,-77.39399999999998
13,365,-58.5495
54,650,-53.334
76,866,-75.8185
14,442,-24.1175
255,167,-1.154049999999998
104,336,-11.556700000000005
38,49,-127.34000000000003
131,359,-11.137650000000008
8,226,-160.644
40,13,-320.5490000000001
267,14,-138.5985
3,796,-77.0925
12,371,-62.108999999999995
15,718,-26.31815000000001
43,295,5.72615
90,105,-60.92150000000001
231,468,1.908195
155,148,-25.298300000000005
75,10,-316.8315
192,12,-202.8275
106,132,-35.35800000000001
31,238,-26.28275000000001
118,13,-262.6075
44,616,-46.2495
11,124,-170.315
28,36,-156.674
11,123,-170.425
8,256,-145.96450000000004
3,284,-223.101
15,33,-56.66
36,289,-5.754549999999997
56,251,5.2052
105,3,-359.45950000000005
161,119,-42.5545
9,173,-174.77049999999997
86,10,-307.039
112,5,-321.123
33,262,-18.1301
231,87,-49.637
149,91,-73.498
205,669,-20.013449999999988
18,88,-87.95349999999998
3,588,-121.8185
27,57,-44.0835
3,150,-286.254
116,139,-31.77255000000001
9,990,-41.681999999999995
41,3,-407.6395
22,530,-3.7559000000000013
52,61,-113.947
7,853,-2.51305
26,733,-52.724500000000006
30,566,-26.72895
252,495,1.78286
185,39,-137.3895
4,562,-92.233
4,331,-173.0045
3,192,-265.52299999999997
18,104,-98.993
44,895,-84.04249999999998
5,215,-207.2005
3,155,-283.7265
276,22,-109.84899999999999
273,696,-8.136400000000009
187,14,-198.6375
37,65,-67.13050000000001
226,20,-149.36900000000003
92,29,-222.918
55,16,-297.3295
136,365,-7.444099999999999
33,540,-24.576699999999995
246,19,-137.7005
34,121,-10.7273
295,492,1.668195
83,74,-106.2395
58,804,-73.35300000000002
273,201,2.941115
26,115,-46.1905
223,186,3.3697550000000005
256,48,-79.81700000000002
97,605,-40.9545
15,332,-59.9075
96,119,-44.1375
77,581,-42.335
115,211,-7.893849999999998
105,53,-149.4395
13,407,-42.096000000000004
64,551,-39.4575
73,321,-4.424099999999998
16,583,9.80025
230,6,-215.4535
27,183,-50.045
32,438,6.16845
7,14,-121.8755
229,39,-109.3575
153,611,-32.21815
17,196,-99.443
18,678,-27.67645000000001
266,270,2.44768
68,32,-221.292
39,16,-300.7270000000001
19,32,-121.662
39,512,-23.204599999999992
235,113,-27.393
5,640,-47.1745
205,166,-9.588400000000009
5,622,-51.8925
101,406,-16.16375
4,127,-271.9705
11,418,-51.0175
9,97,-199.0645
37,18,-287.2225
230,392,2.08635
281,4,-217.979
176,13,-211.83000000000004
110,3,-355.663
20,251,-65.6265
25,587,-23.9995
150,56,-126.2745
3,957,-50.78649999999999
246,17,-143.27349999999996
44,10,-339.829
12,44,-68.9925
11,113,-171.2865
91,62,-131.39950000000002
50,32,-219.4265
17,78,-87.02550000000002
5,362,-138.95600000000002
5,236,-196.6385
4,337,-170.467
203,188,-0.4663500000000002
163,74,-92.369
46,267,5.6935
166,7,-254.5645
25,52,-50.87049999999999
32,89,11.4406
53,5,-373.7725
131,13,-250.9725
5,127,-252.058
292,881,-19.07515
6,313,-144.1625
20,145,-90.48
10,491,-32.579
250,659,-9.156499999999998
31,73,-16.6812
48,57,-119.9835
3,329,-204.4945
24,47,-66.9285
113,43,-170.6605
3,715,-92.8205
9,294,-118.322
41,23,-259.1415
70,7,-341.5255
199,15,-185.262
152,40,-156.10600000000005
38,60,-87.10900000000002
111,9,-289.8025
290,32,-82.436
80,174,-10.917750000000002
74,567,-41.54
80,36,-204.636
116,3,-351.1755
23,397,-3.4752000000000014
12,217,-127.5045
35,60,-76.807
215,10,-194.628
8,53,-190.0435
85,318,-12.7738
191,332,2.49013
31,478,-7.455849999999997
7,484,-63.48349999999999
133,9,-269.4775
19,199,-86.523
16,321,-58.56150000000001
141,13,-242.11
23,74,-17.4932
18,506,9.0927
13,70,-128.21099999999998
12,74,-147.205
99,24,-235.469
126,12,-260.0325
61,183,5.7845
183,131,-30.372750000000003
8,923,-24.4185
8,361,-99.16
3,384,-183.605
228,653,-10.535999999999998
5,587,-61.57650000000001
37,148,-10.837599999999998
113,11,-276.779
254,50,-78.5635
33,150,-25.02855000000001
116,299,-5.5446500000000025
199,115,-37.1665
5,224,-202.6005
15,306,-70.40800000000002
298,30,-81.0295
248,6,-203.224
105,6,-317.3520000000001
98,23,-239.807
108,233,-5.9704000000000015
35,137,-13.608150000000002
34,24,-246.702
3,75,-318.8185
78,193,-4.326149999999998
4,543,-97.7495
4,600,-81.75200000000002
83,12,-298.8300000000001
14,66,-106.802
56,36,-204.0355
275,7,-174.61950000000004
187,89,-65.359
197,9,-214.6665
19,82,-71.09100000000002
14,17,-220.4245
127,111,-56.33999999999999
12,789,-27.3277
240,77,-55.276
13,609,11.38525
71,5,-358.20099999999996
215,121,-28.81895
3,172,-275.30400000000003
150,53,-131.721
120,596,-36.6585
77,23,-253.49
24,417,7.738399999999999
42,80,-44.0585
205,283,2.63011
129,4,-320.3300000000001
10,63,-166.42499999999995
244,3,-269.896
43,504,-23.19919999999999
36,28,-226.3055
34,103,10.363950000000004
20,329,-37.455999999999996
150,50,-137.779
23,131,-70.0805
180,204,3.419125
15,48,-29.31535
286,252,2.5255
20,245,-67.506
8,575,-23.42685
40,100,-4.83925
249,30,-111.8955
31,62,-49.168000000000006
39,327,5.867000000000001
263,14,-141.3235
76,61,-131.96450000000002
26,98,-32.0459
175,786,-38.2025
4,923,-13.5304
11,840,-31.306699999999992
27,112,-38.826
13,966,-58.3245
137,37,-172.291
96,684,-49.599
186,17,-188.963
4,684,-60.70099999999999
7,490,-61.467
233,5,-227.026
38,28,-229.147
201,263,2.767875
20,206,-79.49
213,26,-144.457
288,111,-10.9724
168,12,-222.9005
15,65,-89.2145
78,838,-71.8475
11,100,-172.58299999999997
49,185,6.416
11,11,-271.517
186,229,3.11236
194,711,-30.4629
156,87,-75.87400000000002
36,18,-286.6095
225,265,2.64305
11,397,-58.92400000000001
12,353,-69.6855
16,220,-97.7345
160,20,-200.732
143,202,-11.27815
164,603,-29.48135
255,293,2.3718850000000007
5,549,-72.7035
123,256,-3.6511999999999993
38,434,-5.784099999999999
96,15,-273.0375
42,197,-2.7717500000000013
17,362,-38.612
276,76,-39.5305
146,25,-197.58700000000002
266,6,-191.554
29,10,-342.3225
92,18,-263.749
285,5,-194.7865
123,24,-217.8275
112,89,-83.3125
18,29,-136.9505
65,305,-2.8157499999999978
113,21,-235.9665
6,103,-244.1125
123,5,-311.4135
14,108,-138.6615
36,147,-13.0538
4,336,-170.88799999999995
43,420,-5.228099999999999
78,359,-11.728299999999996
195,21,-170.20600000000005
119,50,-151.812
140,7,-277.036
248,18,-139.0
43,409,-4.482500000000002
77,24,-249.7395
231,93,-44.96850000000001
238,209,3.0212950000000003
3,694,-97.224
22,42,-78.8825
40,11,-334.1115
19,164,-93.8445
10,212,-146.717
9,54,-170.38299999999995
20,414,-8.439200000000003
44,273,5.8161
53,111,-24.217749999999995
12,274,-102.695
28,34,-169.328
202,579,-10.615299999999998
134,13,-248.247
44,42,-168.768
45,100,-16.2363
19,23,-200.892
26,266,-36.3535
79,79,-92.6845
180,36,-146.92600000000004
54,225,5.558350000000001
177,6,-254.962
31,106,-12.057450000000005
84,78,-97.4395
3,338,-200.9225
107,383,-14.2517
25,105,-46.99550000000001
152,378,-10.80015
156,6,-272.1485
206,947,-36.738
98,9,-301.966
99,901,-70.27600000000001
175,69,-94.1355
5,659,-42.29500000000001
211,73,-71.7055
160,836,-41.372
10,846,-26.68419999999999
13,179,-134.2395
38,41,-162.459
34,130,-13.99165
47,18,-288.545
119,140,-30.846200000000003
88,101,-62.45050000000001
10,351,-84.95649999999998
25,9,-349.6075
138,597,-30.716849999999994
64,29,-233.77700000000002
209,23,-154.3985
7,147,-210.9715
27,235,-41.291000000000004
151,6,-276.365
47,17,-294.4135
113,10,-282.1235000000001
60,691,-60.045
36,960,-88.62799999999999
131,618,-29.69444999999999
210,490,-0.8473000000000006
17,52,-16.095900000000007
121,692,-43.387
144,652,-35.25199999999999
173,36,-151.4525
24,14,-303.4935000000001
80,185,-8.78445
120,3,-348.204
4,347,-166.29500000000004
18,529,9.05745
13,49,-72.768
54,446,-15.9538
25,43,-97.142
93,291,-8.533900000000003
45,7,-361.78150000000005
109,13,-270.7725
39,69,-63.875
68,84,-79.2985
59,528,-32.41175
13,236,-112.357
28,823,-68.3865
22,7,-367.5455
106,260,-3.5302000000000007
11,25,-58.88849999999999
12,422,-42.821999999999996
99,15,-270.5045
91,460,-23.837900000000005
263,31,-100.98
48,302,5.2813
23,51,-37.914
297,6,-172.6495
39,910,-84.632
7,975,-22.36705
17,361,-38.74850000000001
76,30,-226.694
23,152,-71.3465
33,289,-10.20655
159,109,-53.2885
13,278,-93.745
183,273,2.813895
4,357,-162.2235
16,502,10.0911
5,297,-167.3825
4,953,-8.644549999999999
46,19,-283.0665
33,38,-165.0565
11,30,35.1481
4,97,-285.426
57,13,-313.1690000000001
72,299,-4.5656500000000015
88,106,-59.94500000000001
38,529,-26.70235
79,7,-333.3640000000001
27,690,-46.83600000000001
60,168,6.08275
283,44,-69.807
271,4,-223.5235
161,145,-25.06245
21,393,-11.535799999999998
111,986,-70.047
13,660,-5.3445
61,25,-250.888
97,789,-61.5375
125,6,-299.116
245,19,-138.3965
49,564,-39.19
181,52,-115.928
146,56,-127.0105
34,257,-15.73045
10,466,-41.32000000000001
16,609,-5.732400000000003
187,3,-302.6675
18,367,-32.1194
214,21,-155.762
209,143,-18.03375
68,190,-0.7054999999999989
20,22,-216.9775
155,104,-58.87400000000001
48,628,-49.122
14,213,-114.521
7,347,-116.071
162,112,-49.947
39,114,9.09275
12,430,-39.977
251,886,-29.1258
57,424,-15.2204
120,101,-66.7005
68,313,-4.907700000000002
187,188,-6.0183
21,10,-335.537
19,562,-3.7388499999999993
33,103,10.5865
187,596,-20.9953
46,32,-216.5235
209,8,-212.145
60,120,-24.210550000000005
79,3,-379.586
275,817,-17.23935
154,985,-56.8785
10,981,-46.7235
48,243,5.775100000000001
190,85,-68.05199999999999
87,13,-290.177
17,75,-82.35749999999999
43,33,-208.781
201,4,-266.7055
255,33,-102.865
6,168,-215.18599999999998
110,599,-38.45100000000001
19,71,-50.858000000000004
192,178,-6.948050000000002
28,92,-13.41055
13,309,-80.783
8,598,-16.64255
27,14,-308.2965000000001
171,730,-33.2104
9,55,-172.393
13,68,-124.89100000000002
14,950,-59.6035
29,102,-18.873349999999995
37,212,-13.521749999999995
147,22,-205.176
245,340,2.195055
41,137,8.1797
39,20,-275.9155
6,132,-232.5055
92,14,-281.127
61,112,-32.4515
16,655,-16.62815
15,16,-242.974
285,83,-29.92515
107,43,-173.66649999999996
41,25,-248.3195
149,125,-43.1345
154,156,-20.6217
52,8,-348.9875
21,91,-63.14700000000001
7,105,-227.426
80,34,-211.6245
158,44,-144.488
13,329,-72.65299999999998
94,6,-327.5560000000001
19,22,-210.6165
56,157,6.536850000000001
29,183,-40.9635
62,124,-23.34485
99,74,-106.5415
12,63,-131.289
3,556,-130.1205
234,538,-1.2350999999999992
57,21,-270.6895
289,15,-120.327
10,216,-145.2645
51,270,5.30565
4,427,-135.497
6,164,-217.1825
192,4,-272.85900000000004
52,20,-277.2555
214,566,-9.90025
212,14,-178.7425
18,38,-61.148
83,17,-275.006
268,389,1.96281
135,207,-12.754849999999998
199,33,-139.73250000000002
122,662,-43.2595
239,765,-20.754150000000006
6,266,-166.01749999999996
4,368,-157.825
103,76,-103.3995
23,101,-56.898
15,91,-122.06
38,779,-68.53450000000001
20,77,-53.0675
268,8,-170.185
79,427,-19.0758
151,120,-45.4355
241,6,-207.9115
81,31,-221.1915
42,201,-3.289900000000003
59,25,-251.707
5,62,-267.5765
3,912,-57.5655
132,57,-132.54250000000002
155,180,-11.72165
203,44,-116.944
261,41,-86.25550000000001
100,373,-15.8107
37,582,-35.6985
8,352,-102.9255
33,803,-69.1185
91,40,-188.8165
71,222,4.86803
59,660,-54.44750000000001
23,265,-48.425
95,607,-42.971500000000006
63,14,-303.63000000000005
178,21,-183.474
15,574,10.2854
26,50,-67.79350000000001
138,5,-298.513
18,16,-264.2565
19,98,-86.43549999999998
65,693,-57.782
7,696,-1.5824999999999996
4,351,-164.7045
9,204,-160.381
242,78,-53.0305
160,14,-221.3945
33,704,-54.725
142,6,-284.106
3,33,-297.5885
208,8,-212.932
15,124,-129.5
18,82,-80.8325
45,500,-24.75875
96,385,-14.255150000000008
6,450,-88.6045
135,667,-38.8165
6,31,-166.27300000000002
15,252,-91.9925
7,19,-10.0385
21,413,-5.038800000000002
127,11,-263.923
125,127,-43.278
83,727,-57.17150000000001
127,90,-79.6095
38,366,5.7131
167,29,-170.97099999999998
188,7,-236.6075
113,394,-17.155499999999996
110,31,-206.031
11,21,-115.8635
23,159,-70.917
141,106,-59.285
86,281,-6.453749999999999
200,551,-10.1497
10,547,-14.6041
199,16,-181.841
68,50,-158.97400000000005
46,555,-35.5745
51,203,6.0139
28,241,-35.551
20,348,-31.53225
273,594,1.5833700000000002
103,5,-329.1855000000001
245,52,-80.9805
9,49,-158.4185
122,35,-187.0425
32,529,-21.465050000000005
77,18,-274.954
29,217,-37.892
95,56,-144.70850000000004
33,18,-285.0825
3,455,-159.55649999999997
156,17,-213.6775
41,714,-60.7915
279,160,3.47004
